user_id,movie_name,activity_date,status,watch_time_minutes,country_code
73,Bohemian Rhapsody,2024-04-12,finished,128,CA
73,Arrival,2024-09-21,finished,166,CA
73,Arrival,2024-08-30,finished,122,CA
73,Top Gun: Maverick,2024-09-30,finished,195,CA
73,Knives Out,2024-10-09,finished,118,CA
73,Top Gun: Maverick,2024-10-13,finished,169,CA
73,Knives Out,2024-11-12,finished,164,CA
73,Get Out,2024-11-20,finished,192,CA
73,Arrival,2024-11-18,finished,67,CA
73,Get Out,2024-04-28,finished,62,CA
73,Spider-Man: No Way Home,2024-11-18,finished,77,CA
73,Turning Red,2024-06-16,finished,140,CA
73,Moonlight,2024-10-05,finished,102,CA
73,Knives Out,2024-04-06,finished,160,CA
73,Fight Club,2024-09-07,finished,98,CA
73,The Revenant,2024-04-05,finished,193,CA
73,Whiplash,2024-07-07,finished,162,CA
73,Inside Out,2024-10-31,finished,137,CA
73,Parasite,2024-11-09,finished,148,CA
73,Inception,2024-10-19,finished,131,CA
73,Spider-Man: No Way Home,2024-08-25,finished,97,CA
73,Moonlight,2024-07-14,finished,112,CA
73,Inside Out,2024-08-28,finished,173,CA
73,Arrival,2024-11-04,finished,163,CA
73,The Shawshank Redemption,2024-11-02,finished,137,CA
73,Turning Red,2024-03-31,finished,197,CA
73,Parasite,2024-06-29,finished,92,CA
73,Spider-Man: No Way Home,2024-08-07,finished,132,CA
73,The Shawshank Redemption,2024-04-14,finished,190,CA
73,Inside Out,2024-06-09,finished,193,CA
73,Parasite,2024-10-01,finished,100,CA
73,Inception,2024-03-29,finished,198,CA
73,The Revenant,2024-05-27,finished,121,CA
73,Whiplash,2024-09-23,finished,168,CA
73,Spider-Man: No Way Home,2024-04-19,finished,75,CA
74,Get Out,2025-02-17,started,41,CA
74,Inception,2025-03-29,started,26,CA
74,Her,2025-01-31,started,27,CA
74,Whiplash,2025-02-13,started,47,CA
75,Spider-Man: No Way Home,2025-02-09,started,17,MX
75,Arrival,2025-01-07,started,11,MX
75,Top Gun: Maverick,2025-03-14,started,32,MX
75,Knives Out,2024-10-03,started,10,MX
75,Fight Club,2024-12-30,started,13,MX
75,Big Hero 6,2024-11-06,started,33,MX
75,Turning Red,2024-12-16,started,48,MX
75,Spider-Man: No Way Home,2024-12-25,finished,192,MX
75,Moonlight,2024-11-19,finished,187,MX
75,Knives Out,2025-01-03,finished,185,MX
75,Knives Out,2024-10-24,finished,96,MX
75,Spider-Man: No Way Home,2024-10-15,finished,184,MX
76,Get Out,2025-05-07,started,7,CA
76,Bohemian Rhapsody,2025-04-10,started,12,CA
76,Knives Out,2025-02-03,started,12,CA
76,Arrival,2025-03-21,started,7,CA
76,Spider-Man: No Way Home,2025-02-14,started,12,CA
76,Arrival,2025-03-25,started,28,CA
76,Whiplash,2025-03-22,started,36,CA
76,Inception,2025-02-11,started,14,CA
76,The Revenant,2025-04-23,started,8,CA
76,Whiplash,2025-03-19,started,18,CA
76,Bohemian Rhapsody,2025-05-11,started,5,CA
76,Avengers: Endgame,2025-04-05,started,9,CA
76,Fight Club,2025-04-22,started,35,CA
76,The Revenant,2025-03-26,started,41,CA
76,Get Out,2025-04-02,started,55,CA
76,Moonlight,2025-05-07,started,58,CA
76,Top Gun: Maverick,2025-02-10,started,37,CA
76,Get Out,2025-05-01,started,47,CA
76,Get Out,2025-02-13,started,60,CA
76,Parasite,2025-01-28,started,56,CA
76,Knives Out,2025-04-15,started,19,CA
76,Moonlight,2025-04-02,started,39,CA
76,Fight Club,2025-04-29,started,52,CA
76,Soul,2025-01-28,started,60,CA
76,Bohemian Rhapsody,2025-01-12,started,41,CA
76,Whiplash,2025-02-06,started,46,CA
76,Inside Out,2025-01-27,started,17,CA
76,Inside Out,2025-01-19,started,41,CA
76,Spider-Man: No Way Home,2025-02-23,started,53,CA
76,Big Hero 6,2025-05-14,started,6,CA
76,Avengers: Endgame,2025-02-21,started,6,CA
76,Soul,2025-02-27,started,20,CA
76,The Revenant,2025-04-29,started,10,CA
76,Inside Out,2025-03-29,started,30,CA
76,The Revenant,2025-01-17,started,36,CA
76,Inception,2025-04-03,started,32,CA
76,Bohemian Rhapsody,2025-04-22,started,6,CA
76,Spider-Man: No Way Home,2025-03-28,started,29,CA
76,Soul,2025-01-29,started,12,CA
76,Avengers: Endgame,2025-02-18,started,23,CA
76,Top Gun: Maverick,2025-02-21,started,21,CA
76,Turning Red,2025-02-14,started,24,CA
76,Knives Out,2025-02-18,started,8,CA
76,Parasite,2025-02-21,started,6,CA
76,Fight Club,2025-03-23,started,29,CA
76,Avengers: Endgame,2025-03-28,finished,96,CA
76,Knives Out,2025-03-29,finished,126,CA
76,Moonlight,2025-02-05,finished,73,CA
76,The Shawshank Redemption,2025-03-08,finished,120,CA
76,Big Hero 6,2025-05-16,finished,189,CA
76,Moonlight,2025-02-04,finished,128,CA
76,Fight Club,2025-03-28,finished,178,CA
76,Inside Out,2025-04-20,finished,76,CA
76,Big Hero 6,2025-01-13,finished,164,CA
76,Her,2025-01-10,finished,128,CA
76,Inside Out,2025-01-31,finished,123,CA
76,Inside Out,2025-02-07,finished,137,CA
76,The Revenant,2025-04-20,finished,174,CA
77,Her,2024-10-27,started,32,MX
77,Inside Out,2024-10-16,started,7,MX
77,Inception,2024-12-02,started,34,MX
77,Whiplash,2024-11-11,started,15,MX
77,Inception,2024-08-27,started,35,MX
77,Soul,2024-11-04,started,21,MX
77,Moonlight,2024-10-03,started,58,MX
77,The Shawshank Redemption,2024-11-02,started,58,MX
77,Spider-Man: No Way Home,2024-09-25,started,7,MX
77,Bohemian Rhapsody,2024-11-22,started,39,MX
77,The Revenant,2024-08-28,started,24,MX
77,Turning Red,2024-10-09,started,49,MX
77,Avengers: Endgame,2024-09-06,started,51,MX
77,Inside Out,2024-09-24,started,32,MX
77,The Shawshank Redemption,2024-11-06,started,37,MX
77,Parasite,2024-11-15,started,26,MX
77,Soul,2024-11-24,started,50,MX
77,Get Out,2024-09-23,started,20,MX
77,Parasite,2024-10-02,started,18,MX
77,Get Out,2024-11-04,started,26,MX
77,Inception,2024-11-16,started,13,MX
77,Inception,2024-11-05,started,35,MX
77,Inception,2024-08-21,started,48,MX
77,Bohemian Rhapsody,2024-10-11,started,40,MX
77,Big Hero 6,2024-11-25,started,30,MX
77,Inside Out,2024-08-30,started,55,MX
77,Turning Red,2024-10-27,started,6,MX
77,Get Out,2024-11-14,started,12,MX
77,Arrival,2024-12-02,started,29,MX
77,Arrival,2024-10-08,started,16,MX
77,Inception,2024-09-04,started,34,MX
77,Arrival,2024-09-13,started,33,MX
77,Inception,2024-09-17,started,52,MX
77,Inception,2024-11-25,started,22,MX
77,Arrival,2024-09-13,started,10,MX
77,Whiplash,2024-12-01,finished,116,MX
77,Her,2024-10-22,finished,152,MX
77,Fight Club,2024-09-24,finished,186,MX
77,The Shawshank Redemption,2024-08-20,finished,110,MX
77,Moonlight,2024-09-03,finished,131,MX
77,The Revenant,2024-10-23,finished,186,MX
77,Bohemian Rhapsody,2024-10-29,finished,109,MX
77,The Revenant,2024-11-14,finished,104,MX
77,Turning Red,2024-11-03,finished,92,MX
77,Turning Red,2024-09-05,finished,126,MX
78,Inside Out,2025-05-23,started,21,US
78,Inside Out,2025-04-12,started,5,US
78,Knives Out,2025-05-30,started,48,US
78,Fight Club,2025-03-09,started,32,US
78,Knives Out,2025-02-25,started,12,US
78,Spider-Man: No Way Home,2025-04-15,started,36,US
78,Arrival,2025-04-28,started,53,US
78,Fight Club,2025-06-19,started,19,US
78,Fight Club,2025-02-26,started,31,US
78,Inside Out,2025-04-10,started,25,US
78,Inception,2025-03-27,started,17,US
78,Parasite,2025-01-06,started,41,US
78,Inception,2025-02-12,started,49,US
78,Knives Out,2025-01-05,started,20,US
78,The Shawshank Redemption,2025-01-28,started,26,US
78,Whiplash,2025-01-02,started,45,US
78,Avengers: Endgame,2024-12-24,started,35,US
78,Knives Out,2024-12-23,started,42,US
78,Parasite,2025-02-19,started,20,US
78,Avengers: Endgame,2025-04-17,started,20,US
78,Parasite,2024-12-30,started,57,US
78,Parasite,2025-04-29,started,55,US
78,Her,2025-01-04,started,54,US
78,Get Out,2025-01-10,started,45,US
78,Get Out,2025-05-14,started,12,US
78,Turning Red,2025-01-01,started,7,US
78,Moonlight,2025-03-07,started,59,US
78,Turning Red,2025-01-18,started,8,US
78,Get Out,2024-12-31,started,24,US
78,Knives Out,2025-01-02,started,11,US
78,Fight Club,2025-05-09,started,8,US
78,Whiplash,2025-03-24,started,30,US
78,Avengers: Endgame,2025-05-24,started,53,US
78,Knives Out,2025-02-14,started,60,US
78,Inception,2025-04-12,started,29,US
78,Get Out,2025-04-05,started,44,US
78,Avengers: Endgame,2025-03-13,started,46,US
78,Inception,2025-04-12,started,38,US
78,Parasite,2025-05-16,started,17,US
78,Avengers: Endgame,2025-01-12,started,5,US
78,Turning Red,2025-05-17,started,55,US
78,The Shawshank Redemption,2025-05-12,started,13,US
78,Spider-Man: No Way Home,2025-02-20,started,27,US
78,Knives Out,2025-04-19,started,51,US
78,Get Out,2025-02-02,finished,122,US
79,Arrival,2023-10-08,started,42,US
79,Inside Out,2023-08-27,started,14,US
79,Big Hero 6,2023-10-08,started,43,US
79,Parasite,2023-10-03,started,28,US
79,Inception,2023-08-27,started,8,US
79,Her,2023-11-27,started,57,US
79,Inside Out,2023-08-03,started,32,US
79,Arrival,2023-09-09,started,17,US
79,The Shawshank Redemption,2023-08-07,started,26,US
79,The Shawshank Redemption,2023-11-19,started,49,US
79,Get Out,2023-10-13,started,59,US
79,The Revenant,2023-10-14,started,44,US
79,Whiplash,2023-11-05,started,26,US
79,Bohemian Rhapsody,2023-08-16,started,34,US
79,Fight Club,2023-11-24,started,19,US
79,Inception,2023-09-16,started,49,US
79,Her,2023-11-17,started,44,US
79,The Shawshank Redemption,2023-09-20,started,35,US
79,Parasite,2023-10-25,started,18,US
79,Moonlight,2023-09-06,started,57,US
79,Inception,2023-10-21,started,5,US
79,Turning Red,2023-10-20,started,6,US
79,Inside Out,2023-08-19,started,14,US
79,Whiplash,2023-11-10,started,17,US
79,The Revenant,2023-10-21,started,7,US
79,Inception,2023-09-09,started,17,US
79,Whiplash,2023-09-03,started,19,US
79,Soul,2023-09-03,started,26,US
79,Inside Out,2023-09-21,finished,105,US
79,The Shawshank Redemption,2023-07-26,finished,105,US
79,Soul,2023-08-15,finished,65,US
79,Top Gun: Maverick,2023-10-26,finished,88,US
79,Parasite,2023-09-12,finished,138,US
79,Get Out,2023-09-20,finished,154,US
79,Arrival,2023-09-02,finished,194,US
79,Knives Out,2023-08-06,finished,90,US
79,Top Gun: Maverick,2023-08-23,finished,108,US
79,The Shawshank Redemption,2023-10-25,finished,155,US
79,Parasite,2023-11-07,finished,122,US
79,Fight Club,2023-09-07,finished,197,US
79,Whiplash,2023-08-28,finished,143,US
79,Her,2023-08-03,finished,131,US
79,Top Gun: Maverick,2023-11-28,finished,185,US
79,The Shawshank Redemption,2023-08-10,finished,180,US
80,Spider-Man: No Way Home,2024-12-11,started,36,MX
80,Spider-Man: No Way Home,2024-12-17,started,16,MX
80,Parasite,2024-12-11,started,38,MX
80,Big Hero 6,2024-12-19,started,35,MX
80,Soul,2024-12-25,started,30,MX
80,The Revenant,2024-12-29,started,7,MX
80,The Shawshank Redemption,2024-12-02,started,17,MX
80,Get Out,2024-12-03,started,30,MX
80,The Shawshank Redemption,2024-12-07,started,32,MX
80,Moonlight,2024-12-24,started,15,MX
80,Arrival,2024-12-04,started,40,MX
80,Turning Red,2024-11-26,started,53,MX
80,Turning Red,2024-12-06,started,33,MX
80,Spider-Man: No Way Home,2024-12-10,started,19,MX
80,The Revenant,2024-11-20,started,34,MX
80,Spider-Man: No Way Home,2024-12-27,started,26,MX
80,Knives Out,2024-12-16,started,34,MX
80,Knives Out,2024-12-14,started,28,MX
80,Big Hero 6,2024-12-08,started,22,MX
80,Moonlight,2024-11-19,started,16,MX
80,Get Out,2024-12-02,started,21,MX
80,Turning Red,2024-12-10,started,10,MX
80,Whiplash,2024-12-20,started,37,MX
80,Inside Out,2024-12-29,started,10,MX
80,Soul,2024-12-02,started,11,MX
80,Avengers: Endgame,2024-11-22,started,28,MX
80,Fight Club,2024-12-22,started,17,MX
80,Parasite,2024-11-30,started,48,MX
80,Parasite,2024-12-04,started,24,MX
80,Soul,2024-11-30,started,50,MX
80,Top Gun: Maverick,2024-12-22,started,21,MX
80,Inception,2024-12-07,started,23,MX
80,Arrival,2024-12-13,started,30,MX
80,The Revenant,2024-12-29,started,5,MX
80,Big Hero 6,2024-12-29,started,37,MX
80,Top Gun: Maverick,2024-12-13,started,19,MX
80,Her,2024-12-01,started,35,MX
80,Her,2024-12-21,started,42,MX
80,Inside Out,2024-12-17,started,51,MX
80,Get Out,2024-12-09,started,55,MX
80,Turning Red,2024-12-08,started,59,MX
80,The Shawshank Redemption,2024-12-15,started,54,MX
80,Knives Out,2024-12-01,started,33,MX
80,Get Out,2024-12-23,started,6,MX
80,Arrival,2024-11-26,started,41,MX
80,Top Gun: Maverick,2024-12-07,started,52,MX
80,Inception,2024-12-19,started,56,MX
80,Arrival,2024-12-09,started,19,MX
80,Knives Out,2024-12-15,started,48,MX
80,Moonlight,2024-12-22,finished,136,MX
80,Parasite,2024-12-25,finished,65,MX
80,The Revenant,2024-11-20,finished,95,MX
80,Top Gun: Maverick,2024-12-09,finished,160,MX
80,Moonlight,2024-12-01,finished,160,MX
80,Turning Red,2024-12-22,finished,158,MX
80,The Shawshank Redemption,2024-12-18,finished,87,MX
80,Parasite,2024-12-24,finished,175,MX
80,Whiplash,2024-11-23,finished,103,MX
80,Avengers: Endgame,2024-12-23,finished,105,MX
80,Fight Club,2024-12-26,finished,185,MX
80,Inception,2024-11-29,finished,110,MX
80,Turning Red,2024-12-12,finished,132,MX
80,The Shawshank Redemption,2024-12-02,finished,134,MX
80,Spider-Man: No Way Home,2024-11-22,finished,176,MX
80,Fight Club,2024-12-11,finished,192,MX
80,Inception,2024-11-28,finished,143,MX
80,Knives Out,2024-12-13,finished,100,MX
80,Avengers: Endgame,2024-11-26,finished,197,MX
80,Knives Out,2024-12-18,finished,77,MX
80,Moonlight,2024-12-01,finished,93,MX
80,The Shawshank Redemption,2024-12-07,finished,170,MX
80,Big Hero 6,2024-11-28,finished,139,MX
80,The Revenant,2024-11-30,finished,188,MX
80,Get Out,2024-12-05,finished,111,MX
80,Inception,2024-11-27,finished,174,MX
80,Turning Red,2024-12-13,finished,123,MX
80,Spider-Man: No Way Home,2024-12-09,finished,185,MX
80,Get Out,2024-12-17,finished,70,MX
80,Turning Red,2024-12-06,finished,176,MX
80,Arrival,2024-12-07,finished,160,MX
80,Bohemian Rhapsody,2024-12-14,finished,123,MX
80,Bohemian Rhapsody,2024-12-27,finished,170,MX
80,Get Out,2024-12-12,finished,106,MX
80,The Revenant,2024-11-24,finished,160,MX
80,Fight Club,2024-12-03,finished,100,MX
80,Soul,2024-12-28,finished,197,MX
80,Whiplash,2024-12-30,finished,77,MX
80,The Shawshank Redemption,2024-12-19,finished,165,MX
80,Inside Out,2024-11-25,finished,154,MX
80,Turning Red,2024-11-24,finished,189,MX
81,Get Out,2024-07-20,started,9,CA
81,Get Out,2024-09-03,started,26,CA
81,Moonlight,2024-08-10,started,30,CA
81,Fight Club,2024-07-18,started,21,CA
81,Avengers: Endgame,2024-08-03,started,25,CA
81,Get Out,2024-09-17,started,34,CA
81,Turning Red,2024-07-27,started,40,CA
81,Her,2024-09-11,started,13,CA
81,Big Hero 6,2024-08-21,started,58,CA
81,Bohemian Rhapsody,2024-08-07,started,58,CA
81,Inception,2024-10-02,started,11,CA
81,Bohemian Rhapsody,2024-08-23,started,12,CA
81,Inside Out,2024-09-05,started,15,CA
81,Turning Red,2024-07-18,started,48,CA
81,Soul,2024-08-05,started,33,CA
81,Arrival,2024-08-08,started,18,CA
81,Fight Club,2024-09-23,started,18,CA
81,Get Out,2024-07-23,started,58,CA
81,Spider-Man: No Way Home,2024-10-07,started,47,CA
81,Avengers: Endgame,2024-09-04,started,49,CA
81,Whiplash,2024-09-11,started,8,CA
81,Inception,2024-07-23,started,54,CA
81,Moonlight,2024-08-11,started,20,CA
81,Arrival,2024-08-16,started,17,CA
81,Turning Red,2024-07-19,started,31,CA
81,Inception,2024-07-18,started,26,CA
81,The Shawshank Redemption,2024-07-25,started,19,CA
81,Avengers: Endgame,2024-08-07,started,51,CA
81,Bohemian Rhapsody,2024-07-22,started,31,CA
81,Spider-Man: No Way Home,2024-07-30,started,57,CA
81,Parasite,2024-08-27,started,40,CA
81,The Shawshank Redemption,2024-10-04,started,18,CA
81,Inside Out,2024-09-05,started,32,CA
81,Avengers: Endgame,2024-08-15,finished,114,CA
81,Avengers: Endgame,2024-08-31,finished,142,CA
82,Her,2024-08-27,started,47,US
82,Soul,2025-01-17,started,28,US
82,Fight Club,2024-08-28,started,18,US
82,Knives Out,2024-10-27,started,54,US
82,Big Hero 6,2024-09-06,started,50,US
82,Inside Out,2025-01-03,started,15,US
82,Soul,2024-09-04,started,43,US
82,Parasite,2025-01-19,started,49,US
82,Moonlight,2024-09-14,started,26,US
82,Bohemian Rhapsody,2024-10-31,started,59,US
82,Big Hero 6,2024-08-28,started,26,US
82,Inception,2025-01-13,started,42,US
82,Get Out,2024-11-16,started,37,US
82,Her,2024-12-17,started,42,US
82,Inception,2024-10-09,finished,65,US
82,Avengers: Endgame,2024-10-29,finished,120,US
82,Knives Out,2024-10-12,finished,80,US
82,Fight Club,2024-09-15,finished,155,US
82,Big Hero 6,2024-10-25,finished,111,US
82,Top Gun: Maverick,2024-11-15,finished,112,US
82,Fight Club,2024-10-10,finished,173,US
83,Whiplash,2024-04-29,started,19,US
83,Parasite,2024-07-19,started,20,US
83,The Shawshank Redemption,2024-09-08,started,8,US
83,Her,2024-06-18,started,43,US
83,Moonlight,2024-09-03,started,25,US
83,Bohemian Rhapsody,2024-08-14,started,45,US
83,Inception,2024-05-09,started,60,US
83,Big Hero 6,2024-05-10,started,17,US
83,Fight Club,2024-10-02,started,14,US
83,The Shawshank Redemption,2024-05-25,started,10,US
83,Bohemian Rhapsody,2024-09-21,started,40,US
83,The Shawshank Redemption,2024-06-22,started,37,US
83,Turning Red,2024-08-10,started,51,US
83,Get Out,2024-07-11,started,15,US
83,The Shawshank Redemption,2024-06-24,started,32,US
83,Bohemian Rhapsody,2024-09-25,started,20,US
83,Whiplash,2024-07-05,started,41,US
83,Get Out,2024-10-02,started,17,US
83,Soul,2024-08-24,started,10,US
83,Arrival,2024-08-02,started,29,US
83,Bohemian Rhapsody,2024-08-21,started,33,US
83,Knives Out,2024-08-30,started,44,US
83,Knives Out,2024-06-01,started,57,US
83,Big Hero 6,2024-04-28,started,53,US
83,Moonlight,2024-08-10,started,59,US
83,Turning Red,2024-07-08,started,43,US
83,Inside Out,2024-06-01,started,40,US
83,Bohemian Rhapsody,2024-06-27,finished,157,US
83,Get Out,2024-07-10,finished,176,US
83,Whiplash,2024-07-28,finished,183,US
83,Turning Red,2024-07-17,finished,94,US
83,Big Hero 6,2024-06-12,finished,99,US
83,The Shawshank Redemption,2024-04-24,finished,63,US
83,Spider-Man: No Way Home,2024-07-27,finished,185,US
83,Moonlight,2024-08-07,finished,161,US
83,Arrival,2024-07-30,finished,185,US
83,Whiplash,2024-09-20,finished,78,US
83,Knives Out,2024-05-02,finished,91,US
83,Moonlight,2024-09-14,finished,101,US
83,The Shawshank Redemption,2024-08-12,finished,125,US
83,Arrival,2024-08-31,finished,185,US
83,Arrival,2024-05-07,finished,158,US
83,Knives Out,2024-06-25,finished,122,US
83,Big Hero 6,2024-05-01,finished,152,US
83,Inception,2024-05-30,finished,126,US
83,Get Out,2024-05-30,finished,125,US
83,Her,2024-09-24,finished,101,US
84,Turning Red,2024-09-28,started,17,US
84,Knives Out,2023-10-03,started,58,US
84,Knives Out,2023-12-31,started,49,US
84,Whiplash,2024-09-10,started,39,US
84,Moonlight,2024-12-07,started,24,US
84,Knives Out,2023-07-17,started,11,US
84,The Revenant,2024-04-03,started,57,US
84,Top Gun: Maverick,2024-01-17,started,52,US
84,The Shawshank Redemption,2024-05-28,started,49,US
84,Whiplash,2023-04-23,started,15,US
84,Big Hero 6,2023-04-18,started,11,US
84,Turning Red,2024-06-17,started,38,US
84,Knives Out,2024-02-06,started,51,US
84,Knives Out,2023-10-08,started,16,US
84,Arrival,2023-10-24,started,50,US
84,Top Gun: Maverick,2023-11-05,started,36,US
84,Bohemian Rhapsody,2024-09-12,started,12,US
84,Get Out,2024-11-17,started,57,US
84,The Shawshank Redemption,2023-10-24,started,17,US
84,Fight Club,2023-10-21,started,56,US
84,The Shawshank Redemption,2024-01-07,started,60,US
84,Knives Out,2024-07-11,started,45,US
84,Avengers: Endgame,2025-01-27,started,15,US
84,Turning Red,2024-02-11,started,10,US
84,Moonlight,2023-08-22,started,22,US
84,Turning Red,2024-04-01,started,6,US
84,The Revenant,2023-12-13,started,35,US
84,Big Hero 6,2023-07-29,started,5,US
84,Fight Club,2024-01-14,started,53,US
84,Inception,2024-12-03,started,55,US
84,Fight Club,2023-07-25,started,18,US
84,Spider-Man: No Way Home,2023-04-24,started,29,US
84,Spider-Man: No Way Home,2024-01-14,started,36,US
84,Big Hero 6,2024-03-27,started,43,US
84,Knives Out,2024-03-26,started,28,US
84,Parasite,2024-03-04,started,57,US
84,Her,2024-04-20,started,47,US
84,Moonlight,2024-05-08,started,44,US
84,Fight Club,2024-04-15,started,60,US
84,Parasite,2023-07-28,started,5,US
84,Get Out,2024-06-01,started,51,US
84,Top Gun: Maverick,2023-05-13,started,43,US
84,Avengers: Endgame,2024-10-11,started,22,US
84,Her,2024-04-28,started,33,US
84,Big Hero 6,2024-09-25,started,31,US
84,The Shawshank Redemption,2023-04-20,started,45,US
84,Parasite,2023-05-04,finished,152,US
84,Fight Club,2024-03-15,finished,173,US
84,Her,2024-12-28,finished,184,US
84,Moonlight,2025-01-03,finished,80,US
84,Arrival,2024-06-28,finished,181,US
84,Avengers: Endgame,2024-05-15,finished,135,US
84,The Shawshank Redemption,2023-09-10,finished,193,US
84,The Revenant,2024-09-14,finished,68,US
84,Top Gun: Maverick,2024-09-07,finished,82,US
84,Whiplash,2024-10-29,finished,179,US
84,Bohemian Rhapsody,2024-07-16,finished,89,US
84,Big Hero 6,2024-10-21,finished,121,US
84,Her,2023-11-19,finished,103,US
84,Turning Red,2023-08-03,finished,171,US
84,Inception,2023-09-28,finished,143,US
84,Moonlight,2024-01-29,finished,116,US
84,Soul,2024-08-16,finished,91,US
84,Top Gun: Maverick,2024-10-15,finished,185,US
84,Turning Red,2024-03-22,finished,117,US
84,The Revenant,2024-12-22,finished,76,US
84,Parasite,2024-05-07,finished,157,US
84,Inside Out,2024-07-07,finished,119,US
84,Her,2024-01-07,finished,89,US
84,Whiplash,2023-07-15,finished,88,US
84,Turning Red,2024-03-30,finished,108,US
84,Avengers: Endgame,2024-11-23,finished,154,US
84,Top Gun: Maverick,2024-03-02,finished,157,US
84,The Revenant,2023-04-18,finished,139,US
84,Fight Club,2024-12-11,finished,197,US
84,The Shawshank Redemption,2024-05-18,finished,168,US
84,Parasite,2024-04-24,finished,92,US
84,Spider-Man: No Way Home,2024-12-23,finished,116,US
84,Avengers: Endgame,2024-05-25,finished,62,US
84,Inside Out,2024-07-31,finished,140,US
84,Top Gun: Maverick,2024-02-14,finished,116,US
84,Big Hero 6,2024-07-26,finished,97,US
84,Whiplash,2023-09-13,finished,68,US
85,Big Hero 6,2025-01-17,started,36,CA
85,Whiplash,2025-02-27,started,8,CA
85,Parasite,2025-01-01,started,57,CA
85,The Shawshank Redemption,2025-01-19,started,49,CA
85,Fight Club,2025-01-07,started,59,CA
85,Big Hero 6,2025-03-03,started,24,CA
85,Bohemian Rhapsody,2024-11-28,started,40,CA
85,Moonlight,2025-02-17,started,32,CA
85,Big Hero 6,2025-02-20,started,53,CA
85,Moonlight,2025-03-03,started,9,CA
85,Spider-Man: No Way Home,2025-02-03,started,23,CA
85,The Shawshank Redemption,2025-03-03,started,11,CA
85,Top Gun: Maverick,2025-02-13,started,53,CA
85,The Revenant,2024-12-06,started,59,CA
85,Whiplash,2025-03-20,started,46,CA
85,Bohemian Rhapsody,2024-12-28,started,33,CA
85,Big Hero 6,2025-02-05,started,14,CA
85,The Shawshank Redemption,2025-01-17,started,56,CA
85,The Shawshank Redemption,2024-11-25,started,28,CA
85,The Revenant,2024-12-19,started,48,CA
85,Top Gun: Maverick,2025-02-27,started,32,CA
85,Bohemian Rhapsody,2024-12-07,started,11,CA
85,Arrival,2025-03-24,started,16,CA
85,Fight Club,2024-12-23,started,37,CA
85,Parasite,2025-03-14,started,14,CA
85,Moonlight,2025-01-24,started,7,CA
85,Avengers: Endgame,2025-01-23,started,30,CA
85,Big Hero 6,2025-02-08,started,49,CA
85,Bohemian Rhapsody,2025-02-27,started,54,CA
85,Turning Red,2025-03-21,started,60,CA
85,Moonlight,2025-02-01,started,45,CA
85,Get Out,2025-02-25,started,5,CA
85,Avengers: Endgame,2024-12-22,started,10,CA
85,Avengers: Endgame,2025-03-28,started,46,CA
85,Spider-Man: No Way Home,2025-01-19,started,6,CA
85,The Revenant,2025-03-25,started,22,CA
85,Avengers: Endgame,2025-01-08,started,29,CA
85,Big Hero 6,2025-03-14,started,24,CA
85,The Revenant,2024-12-25,started,11,CA
85,Parasite,2024-12-09,started,50,CA
85,Inside Out,2025-01-09,started,30,CA
85,Inception,2025-03-03,started,40,CA
85,Inside Out,2025-03-28,started,9,CA
85,Spider-Man: No Way Home,2024-12-24,started,53,CA
85,The Shawshank Redemption,2024-12-23,started,16,CA
85,Bohemian Rhapsody,2024-11-24,started,40,CA
85,Get Out,2025-02-11,finished,91,CA
85,Fight Club,2024-12-25,finished,112,CA
85,Bohemian Rhapsody,2024-12-15,finished,125,CA
85,Fight Club,2024-12-14,finished,91,CA
85,Spider-Man: No Way Home,2025-02-07,finished,153,CA
85,Inside Out,2025-01-05,finished,168,CA
85,Inception,2025-01-25,finished,136,CA
85,Fight Club,2025-02-06,finished,196,CA
85,Get Out,2024-12-28,finished,185,CA
85,Parasite,2025-02-21,finished,197,CA
85,Spider-Man: No Way Home,2025-01-15,finished,85,CA
85,Fight Club,2025-01-22,finished,69,CA
85,The Shawshank Redemption,2024-12-29,finished,136,CA
85,The Shawshank Redemption,2024-12-27,finished,115,CA
85,The Revenant,2025-02-22,finished,131,CA
85,Top Gun: Maverick,2025-03-11,finished,79,CA
85,Inside Out,2025-01-27,finished,126,CA
85,Moonlight,2025-01-03,finished,162,CA
85,Get Out,2024-12-14,finished,125,CA
85,Knives Out,2024-12-29,finished,197,CA
85,The Shawshank Redemption,2024-12-11,finished,128,CA
85,The Shawshank Redemption,2025-02-26,finished,190,CA
85,Bohemian Rhapsody,2025-03-10,finished,99,CA
85,Parasite,2025-03-14,finished,157,CA
85,Inception,2025-01-25,finished,79,CA
85,Soul,2024-12-24,finished,196,CA
85,Avengers: Endgame,2025-03-07,finished,76,CA
85,Parasite,2024-12-15,finished,152,CA
85,Parasite,2025-01-31,finished,97,CA
85,Her,2025-02-01,finished,62,CA
85,Avengers: Endgame,2025-02-27,finished,116,CA
85,Moonlight,2024-12-19,finished,91,CA
85,Bohemian Rhapsody,2025-02-09,finished,185,CA
85,Avengers: Endgame,2025-02-20,finished,132,CA
85,Inside Out,2025-01-31,finished,85,CA
85,Fight Club,2025-01-05,finished,141,CA
86,Soul,2024-08-01,started,48,US
86,Spider-Man: No Way Home,2024-10-15,started,47,US
86,Top Gun: Maverick,2024-10-09,started,29,US
86,The Revenant,2024-12-11,started,8,US
86,Arrival,2024-12-02,started,48,US
